price,units_sold,discount,competitor_price,marketing_spend,price_diff,discount_pct,season_Summer,season_Winter,region_North,region_South,region_West
99,223,18,86,6185,13,18.181818181818183,False,False,False,False,True
171,127,4,163,5290,8,2.3391812865497075,True,False,False,False,False
177,106,1,187,5142,-10,0.5649717514124294,True,False,True,False,False
162,160,6,147,8152,15,3.7037037037037033,True,False,False,False,False
66,190,2,52,3584,14,3.0303030303030303,True,False,False,False,False
129,156,16,129,2601,0,12.4031007751938,False,True,False,False,False
179,179,29,196,5942,-17,16.201117318435752,False,True,False,False,True
181,158,23,188,6698,-7,12.70718232044199,True,False,False,True,False
134,174,23,134,1807,0,17.16417910447761,False,False,False,False,True
143,179,2,143,8345,0,1.3986013986013985,False,True,False,False,False
183,178,12,186,9306,-3,6.557377049180328,True,False,True,False,False
130,134,6,136,3727,-6,4.615384615384616,False,True,False,True,False
118,234,24,124,9165,-6,20.33898305084746,True,False,False,False,False
118,196,23,110,5171,8,19.491525423728813,False,True,False,True,False
197,79,2,205,2568,-8,1.015228426395939,True,False,True,False,False
65,181,14,83,1741,-18,21.53846153846154,False,True,False,True,False
100,254,28,107,7437,-7,28.000000000000004,False,True,False,True,False
154,184,17,170,5904,-16,11.03896103896104,False,False,False,False,False
115,196,28,123,3933,-8,24.347826086956523,False,True,True,False,False
58,217,9,59,5509,-1,15.517241379310345,False,False,True,False,False
156,167,22,171,5526,-15,14.102564102564102,False,True,False,False,True
149,160,6,158,6909,-9,4.026845637583892,True,False,False,True,False
135,180,8,142,6349,-7,5.9259259259259265,False,False,False,False,False
113,169,4,115,4167,-2,3.5398230088495577,False,True,False,True,False
71,275,19,83,8606,-12,26.76056338028169,False,False,False,True,False
159,99,7,142,3218,17,4.40251572327044,True,False,False,True,False
146,130,13,128,2340,18,8.904109589041095,True,False,False,False,False
67,233,3,78,9009,-11,4.477611940298507,True,False,False,True,False
120,202,19,103,5639,17,15.833333333333332,True,False,False,False,False
176,147,27,156,2514,20,15.340909090909092,True,False,True,False,False
146,128,13,137,2411,9,8.904109589041095,False,False,False,True,False
50,288,11,42,8724,8,22.0,False,False,False,False,True
181,99,1,194,5167,-13,0.5524861878453038,False,True,True,False,False
53,207,12,61,2022,-8,22.641509433962266,False,True,False,False,True
174,119,0,162,3758,12,0.0,True,False,False,True,False
131,200,19,141,5808,-10,14.50381679389313,True,False,True,False,False
76,255,6,62,9833,14,7.894736842105263,False,False,False,False,False
108,243,27,100,7733,8,25.0,True,False,False,True,False
81,248,24,62,5907,19,29.629629629629626,True,False,False,True,False
77,191,8,89,4225,-12,10.38961038961039,True,False,False,False,False
155,161,27,141,2014,14,17.419354838709676,False,True,False,False,True
154,197,25,151,7768,3,16.233766233766232,False,False,True,False,False
119,198,16,106,6458,13,13.445378151260504,False,True,True,False,False
111,173,20,102,3021,9,18.01801801801802,True,False,False,False,False
83,210,22,92,3676,-9,26.506024096385545,True,False,True,False,False
136,151,12,124,4106,12,8.823529411764707,False,True,False,False,False
163,193,22,170,9975,-7,13.496932515337424,False,True,False,False,True
155,192,9,138,9862,17,5.806451612903226,False,False,False,False,True
105,176,15,123,3584,-18,14.285714285714285,True,False,True,False,False
162,126,5,158,5942,4,3.0864197530864197,True,False,False,False,False
62,196,15,52,2277,10,24.193548387096776,False,True,False,False,False
67,210,10,48,4043,19,14.925373134328357,False,False,False,False,False
162,186,25,164,8370,-2,15.432098765432098,False,False,False,False,False
88,234,19,89,6860,-1,21.59090909090909,True,False,True,False,False
128,160,2,133,4782,-5,1.5625,True,False,False,True,False
195,174,27,186,8057,9,13.846153846153847,False,True,True,False,False
79,301,28,90,9369,-11,35.44303797468354,True,False,False,False,False
147,203,8,135,9467,12,5.442176870748299,False,True,False,True,False
107,190,14,91,4481,16,13.084112149532709,True,False,False,True,False
116,228,27,121,6772,-5,23.275862068965516,True,False,True,False,False
120,191,12,106,6336,14,10.0,True,False,False,False,False
195,118,9,203,5122,-8,4.615384615384616,False,False,False,False,False
155,173,19,167,3960,-12,12.258064516129032,True,False,False,False,False
56,295,23,59,8897,-3,41.07142857142857,True,False,False,False,False
89,202,12,93,3469,-4,13.48314606741573,False,False,False,False,False
119,205,16,129,8051,-10,13.445378151260504,False,False,False,True,False
117,163,6,125,5068,-8,5.128205128205128,True,False,True,False,False
98,240,27,82,6443,16,27.55102040816326,False,False,True,False,False
101,196,5,118,5380,-17,4.9504950495049505,False,False,False,False,True
163,111,12,153,3545,10,7.361963190184049,False,False,True,False,False
156,246,27,167,8665,-11,17.307692307692307,False,False,False,True,False
78,216,16,65,4649,13,20.51282051282051,False,True,False,False,True
198,109,14,197,2814,1,7.07070707070707,True,False,False,True,False
127,153,3,140,4907,-13,2.3622047244094486,False,True,True,False,False
58,246,27,45,4731,13,46.55172413793103,True,False,False,True,False
125,231,14,106,8685,19,11.200000000000001,False,False,False,True,False
91,243,13,91,9273,0,14.285714285714285,False,True,True,False,False
177,159,20,171,6869,6,11.299435028248588,False,False,False,True,False
69,261,10,54,9273,15,14.492753623188406,False,False,False,False,True
121,166,23,105,1093,16,19.00826446280992,False,False,False,False,True
114,210,3,96,9186,18,2.631578947368421,True,False,False,False,False
162,91,2,157,1342,5,1.2345679012345678,False,False,False,False,True
73,226,1,87,7940,-14,1.36986301369863,True,False,False,False,True
177,142,19,165,3408,12,10.734463276836157,True,False,True,False,False
132,163,26,146,1623,-14,19.696969696969695,False,False,False,False,True
112,140,9,110,1867,2,8.035714285714286,True,False,True,False,False
109,222,29,122,4472,-13,26.605504587155966,False,True,False,False,True
148,92,12,166,1170,-18,8.108108108108109,True,False,True,False,False
111,252,19,100,9769,11,17.117117117117118,False,False,True,False,False
79,300,28,68,9259,11,35.44303797468354,False,False,False,True,False
71,225,25,70,2515,1,35.2112676056338,False,True,False,False,True
175,176,20,155,9192,20,11.428571428571429,False,True,True,False,False
91,229,28,76,3198,15,30.76923076923077,True,False,False,False,True
147,139,22,128,1901,19,14.965986394557824,True,False,False,False,False
80,255,24,97,6903,-17,30.0,False,True,False,True,False
161,205,17,173,8755,-12,10.559006211180124,False,False,False,True,False
195,177,20,177,9986,18,10.256410256410255,False,False,True,False,False
171,125,15,186,3066,-15,8.771929824561402,False,True,False,False,True
66,249,10,58,9562,8,15.151515151515152,False,True,False,True,False
87,181,9,101,3538,-14,10.344827586206897,False,False,False,True,False
191,100,8,185,4907,6,4.18848167539267,False,False,False,True,False
159,179,11,160,7960,-1,6.918238993710692,True,False,True,False,False
71,222,29,54,3596,17,40.845070422535215,False,True,False,False,False
105,214,28,101,4321,4,26.666666666666668,False,True,True,False,False
168,183,18,152,8720,16,10.714285714285714,False,True,False,False,False
196,72,0,196,3621,0,0.0,False,False,False,True,False
106,208,17,109,4841,-3,16.037735849056602,True,False,False,False,False
84,203,13,94,5558,-10,15.476190476190476,False,False,True,False,False
163,165,21,182,5918,-19,12.883435582822086,False,True,True,False,False
174,199,20,183,9715,-9,11.494252873563218,False,True,False,False,True
178,117,0,164,5339,14,0.0,False,True,False,False,True
101,145,16,87,1238,14,15.841584158415841,False,True,True,False,False
134,133,10,140,2220,-6,7.462686567164178,False,True,False,False,True
114,172,19,117,1768,-3,16.666666666666664,False,False,False,True,False
178,222,27,176,9426,2,15.168539325842698,True,False,False,False,False
70,245,14,83,7330,-13,20.0,False,True,True,False,False
65,223,3,66,8388,-1,4.615384615384616,False,True,True,False,False
172,146,14,178,5592,-6,8.13953488372093,False,True,False,False,True
110,235,21,95,8617,15,19.090909090909093,False,False,True,False,False
103,253,21,92,9082,11,20.388349514563107,False,False,False,False,True
75,294,25,85,8579,-10,33.33333333333333,False,True,False,True,False
129,185,13,133,7456,-4,10.077519379844961,False,True,True,False,False
114,212,21,95,5117,19,18.421052631578945,False,True,False,True,False
149,124,0,138,3439,11,0.0,False,True,False,True,False
123,229,25,112,7086,11,20.32520325203252,False,True,True,False,False
66,224,8,71,5824,-5,12.121212121212121,False,False,False,False,True
170,230,26,154,9391,16,15.294117647058824,False,True,False,False,True
72,260,6,73,9369,-1,8.333333333333332,False,True,False,True,False
184,156,22,167,6542,17,11.956521739130435,False,True,False,False,True
120,154,10,133,3036,-13,8.333333333333332,False,False,False,False,True
157,138,22,143,3091,14,14.012738853503185,False,True,False,True,False
128,178,1,124,6550,4,0.78125,False,False,True,False,False
95,179,1,85,5263,10,1.0526315789473684,True,False,True,False,False
127,163,5,114,7430,13,3.937007874015748,False,False,False,False,False
65,201,22,72,3384,-7,33.84615384615385,False,True,True,False,False
120,207,18,132,7326,-12,15.0,False,False,False,False,True
145,223,28,149,9207,-4,19.310344827586206,False,True,False,False,False
196,163,19,196,8663,0,9.693877551020408,False,False,False,False,False
51,270,13,42,8721,9,25.49019607843137,False,False,False,False,False
59,251,27,64,3157,-5,45.76271186440678,True,False,True,False,False
174,92,2,182,1305,-8,1.1494252873563218,False,False,False,False,False
130,211,6,147,8123,-17,4.615384615384616,True,False,False,False,False
189,108,6,203,3053,-14,3.1746031746031744,True,False,False,False,False
119,185,3,135,6812,-16,2.5210084033613445,False,False,True,False,False
199,126,28,207,4344,-8,14.07035175879397,False,False,True,False,False
81,241,22,84,5456,-3,27.160493827160494,False,False,True,False,False
154,91,4,148,2208,6,2.5974025974025974,True,False,True,False,False
133,157,16,118,2858,15,12.030075187969924,False,True,False,True,False
178,129,25,189,3703,-11,14.04494382022472,False,True,True,False,False
107,169,3,120,2971,-13,2.803738317757009,True,False,False,False,True
195,112,22,210,2113,-15,11.282051282051283,True,False,False,False,False
183,95,12,182,1983,1,6.557377049180328,False,False,True,False,False
94,181,15,85,3127,9,15.957446808510639,False,False,False,False,True
146,159,15,160,4639,-14,10.273972602739725,False,True,False,False,True
72,221,1,89,8476,-17,1.3888888888888888,False,True,False,False,True
72,188,17,68,1560,4,23.61111111111111,False,True,False,True,False
184,109,0,190,7652,-6,0.0,False,False,False,True,False
128,176,17,124,5387,4,13.28125,False,False,False,True,False
93,203,25,83,3932,10,26.881720430107524,True,False,False,False,True
76,297,29,94,9482,-18,38.15789473684211,False,False,True,False,False
75,183,7,56,2909,19,9.333333333333334,False,True,False,False,True
146,194,10,127,8230,19,6.8493150684931505,True,False,False,True,False
85,198,23,93,2428,-8,27.058823529411764,False,False,False,True,False
158,140,23,161,1947,-3,14.556962025316455,False,True,False,True,False
104,147,14,107,2348,-3,13.461538461538462,False,False,True,False,False
118,240,15,113,9572,5,12.711864406779661,True,False,False,False,True
110,169,16,120,1309,-10,14.545454545454545,False,False,False,True,False
179,139,16,167,4414,12,8.938547486033519,False,True,False,False,True
104,197,11,110,6789,-6,10.576923076923077,True,False,False,False,True
171,162,9,164,7568,7,5.263157894736842,False,True,False,True,False
146,221,19,150,9852,-4,13.013698630136986,True,False,False,False,False
129,131,5,130,4447,-1,3.875968992248062,False,False,False,False,False
136,150,7,150,3273,-14,5.147058823529411,False,False,False,False,False
87,175,12,99,3142,-12,13.793103448275861,False,True,False,True,False
168,130,1,174,5739,-6,0.5952380952380952,False,False,False,False,True
127,169,28,146,1458,-19,22.04724409448819,True,False,False,False,False
84,268,18,89,8580,-5,21.428571428571427,False,False,True,False,False
128,144,21,126,1337,2,16.40625,False,False,False,False,False
116,184,9,134,6450,-18,7.758620689655173,False,False,True,False,False
136,187,3,141,8380,-5,2.2058823529411766,False,False,False,False,False
83,199,11,68,5020,15,13.253012048192772,False,False,False,False,False
146,226,17,128,9536,18,11.643835616438356,False,False,False,False,False
120,174,6,105,6643,15,5.0,False,False,True,False,False
52,221,19,59,1942,-7,36.53846153846153,False,False,True,False,False
107,173,23,89,1345,18,21.49532710280374,False,True,False,False,False
81,223,23,73,4894,8,28.39506172839506,False,True,True,False,False
80,288,22,72,9516,8,27.500000000000004,False,False,False,False,True
131,210,25,123,7610,8,19.083969465648856,False,True,False,False,False
92,211,24,72,3138,20,26.08695652173913,False,False,False,False,True
184,87,3,203,5389,-19,1.6304347826086956,False,False,False,True,False
154,189,6,170,9715,-16,3.896103896103896,False,False,False,True,False
50,278,9,60,8826,-10,18.0,False,True,False,True,False
110,248,25,106,8816,4,22.727272727272727,True,False,False,False,True
63,192,14,51,1258,12,22.22222222222222,False,False,True,False,False
55,216,11,47,2110,8,20.0,False,False,False,True,False
152,172,0,168,8325,-16,0.0,True,False,False,False,False
59,243,19,52,7487,7,32.20338983050847,False,True,False,False,False
120,150,17,110,1820,10,14.166666666666666,True,False,True,False,False
139,203,24,143,6988,-4,17.26618705035971,False,False,False,False,False
198,141,15,208,6635,-10,7.575757575757576,True,False,False,False,True
175,124,4,168,5664,7,2.2857142857142856,False,False,False,True,False
146,194,18,132,8093,14,12.32876712328767,False,True,False,False,True
123,157,3,126,5604,-3,2.4390243902439024,False,True,False,False,False
164,90,5,179,2563,-15,3.048780487804878,False,True,False,False,True
100,233,25,82,7343,18,25.0,False,False,True,False,False
105,251,16,110,9500,-5,15.238095238095239,False,True,False,False,True
90,157,6,95,2839,-5,6.666666666666667,True,False,False,False,False
81,259,23,61,8675,20,28.39506172839506,False,True,False,False,False
64,268,22,58,9001,6,34.375,False,False,False,True,False
111,160,6,101,3306,10,5.405405405405405,True,False,False,False,True
77,225,8,93,6140,-16,10.38961038961039,True,False,True,False,False
113,182,12,99,3686,14,10.619469026548673,True,False,False,True,False
179,110,19,170,1960,9,10.614525139664805,True,False,False,False,False
176,180,13,193,9629,-17,7.386363636363637,False,False,False,False,True
85,176,15,67,1455,18,17.647058823529413,False,True,True,False,False
163,187,22,168,7767,-5,13.496932515337424,True,False,False,False,False
62,217,8,71,4817,-9,12.903225806451612,False,True,False,False,False
64,213,14,75,2512,-11,21.875,False,True,False,True,False
138,164,4,153,5738,-15,2.898550724637681,False,True,False,False,False
71,189,17,87,1391,-16,23.943661971830984,False,True,True,False,False
123,172,20,120,3621,3,16.260162601626014,False,False,True,False,False
74,239,19,54,7176,20,25.675675675675674,True,False,False,True,False
150,143,7,150,6719,0,4.666666666666667,True,False,False,True,False
166,171,14,173,7041,-7,8.433734939759036,False,True,True,False,False
90,213,20,85,4600,5,22.22222222222222,True,False,False,True,False
137,200,24,144,6210,-7,17.51824817518248,False,True,False,False,False
159,168,8,160,5508,-1,5.031446540880504,False,False,True,False,False
169,191,18,167,7442,2,10.650887573964498,True,False,False,True,False
146,226,28,126,8654,20,19.17808219178082,False,True,True,False,False
194,169,25,204,7216,-10,12.886597938144329,True,False,False,False,False
106,234,21,119,8885,-13,19.81132075471698,False,True,False,True,False
179,85,5,198,1260,-19,2.793296089385475,True,False,True,False,False
145,170,3,130,7833,15,2.0689655172413794,False,False,False,False,False
170,144,10,177,6944,-7,5.88235294117647,True,False,False,True,False
111,241,28,93,7134,18,25.225225225225223,False,False,True,False,False
186,158,9,196,7875,-10,4.838709677419355,False,False,False,False,False
117,209,2,112,7828,5,1.7094017094017095,False,True,False,False,False
130,94,0,126,1334,4,0.0,False,True,False,False,False
66,244,11,72,8669,-6,16.666666666666664,True,False,False,False,True
166,147,22,169,3779,-3,13.253012048192772,False,False,False,False,False
99,251,14,98,9995,1,14.14141414141414,False,True,False,False,False
161,199,14,172,8328,-11,8.695652173913043,False,False,False,True,False
143,172,20,157,3437,-14,13.986013986013987,False,False,False,False,True
134,136,13,126,3807,8,9.701492537313433,False,False,False,False,False
198,149,25,197,6190,1,12.626262626262626,True,False,False,True,False
195,82,6,176,4163,19,3.076923076923077,False,False,False,True,False
123,205,16,106,8488,17,13.008130081300814,False,False,True,False,False
158,135,23,164,1023,-6,14.556962025316455,True,False,True,False,False
194,138,18,198,5652,-4,9.278350515463918,True,False,False,False,True
67,212,6,50,3748,17,8.955223880597014,False,True,False,True,False
91,201,27,102,3450,-11,29.67032967032967,False,False,False,False,False
150,174,2,146,9095,4,1.3333333333333335,False,False,False,False,False
94,220,29,74,4357,20,30.851063829787233,True,False,False,True,False
131,205,2,143,9095,-12,1.5267175572519083,True,False,False,False,True
66,279,25,75,9083,-9,37.878787878787875,False,True,False,False,False
122,222,24,106,6972,16,19.672131147540984,True,False,False,False,True
63,283,28,54,9155,9,44.44444444444444,True,False,False,True,False
181,184,17,198,8069,-17,9.392265193370166,True,False,False,False,True
131,234,29,142,6338,-11,22.137404580152673,True,False,True,False,False
197,108,19,214,3532,-17,9.644670050761421,False,True,False,False,True
169,161,21,165,6337,4,12.42603550295858,False,False,False,False,True
169,141,13,188,4773,-19,7.6923076923076925,False,False,False,False,False
96,193,2,107,7465,-11,2.083333333333333,False,False,False,False,True
156,197,27,159,5661,-3,17.307692307692307,False,False,False,False,False
157,159,25,148,3057,9,15.92356687898089,False,False,False,False,False
58,241,29,68,1677,-10,50.0,True,False,True,False,False
128,176,25,126,3974,2,19.53125,False,False,False,False,False
64,241,6,72,9476,-8,9.375,True,False,False,True,False
68,227,6,68,6648,0,8.823529411764707,False,False,False,False,False
139,188,4,144,7444,-5,2.877697841726619,False,False,False,True,False
75,163,2,82,2840,-7,2.666666666666667,True,False,False,False,False
141,154,17,137,2878,4,12.056737588652481,False,False,False,True,False
131,189,14,119,7289,12,10.687022900763358,True,False,True,False,False
180,186,19,180,8219,0,10.555555555555555,False,True,False,False,True
91,187,13,104,4314,-13,14.285714285714285,False,True,False,False,False
68,228,28,58,2378,10,41.17647058823529,False,True,True,False,False
66,227,3,65,6340,1,4.545454545454546,False,False,True,False,False
125,153,26,143,1452,-18,20.8,False,False,False,False,False
112,257,23,107,9533,5,20.535714285714285,False,False,False,False,False
180,80,7,188,1392,-8,3.888888888888889,False,False,False,True,False
156,204,28,136,6471,20,17.94871794871795,True,False,False,False,False
98,187,20,95,2269,3,20.408163265306122,False,True,False,False,False
104,227,12,105,9137,-1,11.538461538461538,True,False,False,True,False
148,163,21,135,4050,13,14.18918918918919,False,True,False,True,False
101,197,7,87,8280,14,6.9306930693069315,False,True,False,False,False
149,175,14,153,5794,-4,9.395973154362416,True,False,False,False,False
166,202,16,175,8410,-9,9.63855421686747,True,False,False,False,False
167,80,4,180,1165,-13,2.3952095808383236,True,False,False,False,True
56,287,19,46,9446,10,33.92857142857143,False,True,False,False,True
95,240,3,89,9493,6,3.1578947368421053,True,False,True,False,False
95,199,10,109,7363,-14,10.526315789473683,False,False,True,False,False
149,210,17,151,9079,-2,11.409395973154362,True,False,False,False,False
193,140,9,193,6030,0,4.66321243523316,False,True,False,True,False
103,168,16,110,2505,-7,15.53398058252427,False,True,False,False,False
111,247,29,103,8409,8,26.126126126126124,True,False,False,False,False
178,152,14,191,5340,-13,7.865168539325842,True,False,True,False,False
98,132,5,115,1209,-17,5.1020408163265305,False,True,False,False,False
74,241,22,59,4793,15,29.72972972972973,False,True,False,False,False
59,251,20,42,5521,17,33.89830508474576,True,False,True,False,False
167,148,15,151,4047,16,8.982035928143713,False,False,True,False,False
193,92,14,212,1980,-19,7.253886010362693,False,False,False,True,False
141,147,7,126,3119,15,4.964539007092199,False,False,False,True,False
183,113,8,183,4745,0,4.371584699453552,False,True,False,True,False
193,62,10,200,1177,-7,5.181347150259067,False,False,False,False,True
197,104,26,179,2546,18,13.19796954314721,False,False,False,False,True
129,182,1,131,9490,-2,0.7751937984496124,True,False,False,False,False
120,208,26,107,4566,13,21.666666666666668,True,False,False,True,False
127,127,12,125,1274,2,9.448818897637794,False,False,True,False,False
92,172,3,82,3995,10,3.260869565217391,False,True,False,True,False
139,152,26,128,1052,11,18.705035971223023,False,False,False,False,False
127,194,8,134,8775,-7,6.299212598425196,True,False,False,False,True
75,175,4,74,2627,1,5.333333333333334,True,False,False,False,True
170,179,18,177,7043,-7,10.588235294117647,True,False,False,False,False
94,255,21,102,8823,-8,22.340425531914892,False,False,False,True,False
112,220,2,99,9680,13,1.7857142857142856,False,True,False,False,False
117,256,29,115,9608,2,24.786324786324787,False,False,False,False,False
51,227,20,51,2553,0,39.21568627450981,True,False,False,False,True
191,150,2,188,9857,3,1.0471204188481675,True,False,False,False,True
157,129,5,145,3469,12,3.1847133757961785,True,False,False,False,True
79,219,27,62,2474,17,34.177215189873415,True,False,False,False,False
98,207,9,102,7477,-4,9.183673469387756,False,False,False,True,False
189,75,4,202,1337,-13,2.1164021164021163,False,False,False,False,False
93,253,29,81,7991,12,31.182795698924732,False,True,False,True,False
62,297,24,50,9460,12,38.70967741935484,True,False,False,True,False
127,122,2,124,2087,3,1.574803149606299,False,False,False,False,False
175,126,21,165,2293,10,12.0,False,False,False,True,False
147,226,23,139,9848,8,15.646258503401361,True,False,False,True,False
75,215,6,92,6964,-17,8.0,False,False,False,False,False
198,114,21,186,3828,12,10.606060606060606,True,False,False,False,True
97,265,29,92,7472,5,29.896907216494846,False,True,False,False,False
115,210,17,98,4973,17,14.782608695652174,True,False,False,False,True
136,214,22,149,7661,-13,16.176470588235293,True,False,False,True,False
128,171,7,114,5957,14,5.46875,False,False,False,False,True
72,205,0,66,7564,6,0.0,False,True,False,False,True
130,149,24,147,2336,-17,18.461538461538463,False,True,True,False,False
97,138,3,87,2667,10,3.0927835051546393,False,False,True,False,False
173,141,23,184,2825,-11,13.294797687861271,False,True,False,False,True
179,111,25,185,2212,-6,13.966480446927374,False,True,True,False,False
133,149,6,142,3768,-9,4.511278195488721,True,False,False,False,True
69,227,13,65,6776,4,18.84057971014493,False,False,True,False,False
95,164,12,110,1444,-15,12.631578947368421,False,True,False,True,False
180,123,9,178,5381,2,5.0,False,True,False,False,False
61,231,22,47,4676,14,36.0655737704918,False,True,True,False,False
89,182,17,89,3310,0,19.101123595505616,True,False,False,False,False
115,141,0,122,5040,-7,0.0,True,False,True,False,False
149,156,3,131,8085,18,2.013422818791946,False,False,False,False,True
127,202,27,120,2827,7,21.25984251968504,False,False,True,False,False
65,263,15,46,7285,19,23.076923076923077,True,False,True,False,False
132,168,15,140,4219,-8,11.363636363636363,False,False,False,False,False
93,221,17,90,6559,3,18.27956989247312,False,False,False,False,False
183,139,7,199,7771,-16,3.825136612021858,False,False,True,False,False
149,156,9,152,5688,-3,6.0402684563758395,True,False,False,False,False
71,222,15,62,5511,9,21.12676056338028,True,False,True,False,False
67,215,22,78,3072,-11,32.83582089552239,False,True,False,False,True
61,279,23,58,7770,3,37.704918032786885,False,True,False,False,True
172,145,10,164,7328,8,5.813953488372093,False,True,False,True,False
166,85,5,149,3330,17,3.0120481927710845,False,True,False,False,False
100,131,0,102,1685,-2,0.0,False,False,True,False,False
120,236,29,109,5958,11,24.166666666666668,False,False,False,False,True
97,178,28,81,1684,16,28.865979381443296,True,False,False,True,False
68,284,28,87,9532,-19,41.17647058823529,False,False,False,True,False
55,188,11,48,1733,7,20.0,False,False,True,False,False
133,150,24,146,2496,-13,18.045112781954884,False,False,False,True,False
102,207,5,109,6450,-7,4.901960784313726,False,True,False,True,False
156,186,27,143,5635,13,17.307692307692307,True,False,True,False,False
150,113,12,145,2732,5,8.0,False,True,False,True,False
97,246,25,107,7527,-10,25.773195876288657,False,False,False,True,False
184,161,16,170,7725,14,8.695652173913043,False,False,True,False,False
118,176,0,100,7303,18,0.0,True,False,True,False,False
60,254,7,68,9031,-8,11.666666666666666,False,True,False,False,True
192,111,21,207,2419,-15,10.9375,False,False,False,True,False
180,130,7,198,5710,-18,3.888888888888889,True,False,False,False,True
171,209,23,154,9679,17,13.450292397660817,False,False,False,False,True
118,135,10,106,2441,12,8.47457627118644,False,False,False,False,False
72,202,13,68,3390,4,18.055555555555554,True,False,True,False,False
86,202,23,85,2384,1,26.744186046511626,True,False,False,False,False
58,197,9,51,3156,7,15.517241379310345,False,False,True,False,False
64,247,14,72,5396,-8,21.875,True,False,False,False,False
180,91,6,172,2391,8,3.3333333333333335,False,False,True,False,False
142,187,6,157,8422,-15,4.225352112676056,False,True,False,True,False
66,225,9,62,6435,4,13.636363636363635,False,False,False,True,False
198,102,3,181,5800,17,1.5151515151515151,True,False,False,False,True
121,196,24,120,4142,1,19.834710743801654,False,True,False,False,False
198,94,27,188,1268,10,13.636363636363635,True,False,False,False,True
170,154,17,171,4917,-1,10.0,False,False,False,False,False
60,288,26,47,9669,13,43.333333333333336,True,False,True,False,False
121,212,24,128,5271,-7,19.834710743801654,False,False,True,False,False
155,103,9,164,1238,-9,5.806451612903226,True,False,False,False,False
174,215,18,186,9801,-12,10.344827586206897,True,False,False,False,False
84,248,13,96,8002,-12,15.476190476190476,False,False,False,True,False
168,187,12,183,8768,-15,7.142857142857142,False,True,False,False,False
63,247,14,69,6883,-6,22.22222222222222,False,False,False,True,False
63,257,15,62,6785,1,23.809523809523807,False,True,False,False,False
59,223,1,71,6093,-12,1.694915254237288,False,True,False,True,False
189,159,28,193,7438,-4,14.814814814814813,False,True,False,False,True
87,199,3,85,7174,2,3.4482758620689653,False,True,False,True,False
157,169,20,157,6445,0,12.738853503184714,False,False,False,False,True
168,135,17,180,4338,-12,10.119047619047619,False,False,False,True,False
83,220,28,65,3333,18,33.734939759036145,False,True,True,False,False
59,243,16,52,5386,7,27.11864406779661,False,True,False,True,False
171,148,9,165,5581,6,5.263157894736842,False,True,False,False,False
194,179,26,206,7698,-12,13.402061855670103,False,True,False,False,True
194,190,20,195,9359,-1,10.309278350515463,False,True,False,False,False
164,119,8,144,4542,20,4.878048780487805,False,True,False,False,False
50,251,14,60,6886,-10,28.000000000000004,True,False,True,False,False
61,293,27,75,9054,-14,44.26229508196721,False,True,False,True,False
152,172,11,151,7914,1,7.236842105263158,True,False,True,False,False
53,271,20,64,8513,-11,37.735849056603776,False,False,False,True,False
190,198,27,181,9269,9,14.210526315789473,False,False,False,False,False
147,148,26,142,2108,5,17.687074829931973,False,True,False,True,False
155,191,25,142,5756,13,16.129032258064516,False,False,True,False,False
134,118,8,127,2224,7,5.970149253731343,False,False,False,False,True
170,183,13,167,8528,3,7.647058823529412,False,True,True,False,False
181,178,12,190,9756,-9,6.629834254143646,False,False,True,False,False
131,189,27,143,3859,-12,20.610687022900763,False,False,True,False,False
68,292,25,81,9493,-13,36.76470588235294,False,True,False,False,True
179,158,5,192,9300,-13,2.793296089385475,False,True,False,False,False
61,220,18,47,3412,14,29.508196721311474,False,True,True,False,False
130,135,3,115,3647,15,2.307692307692308,True,False,True,False,False
123,185,19,108,4338,15,15.447154471544716,False,True,True,False,False
147,187,16,148,6804,-1,10.884353741496598,False,False,False,False,True
55,269,18,42,8231,13,32.72727272727273,False,True,False,False,True
185,125,2,201,5523,-16,1.0810810810810811,True,False,False,False,True
174,161,28,168,4813,6,16.091954022988507,False,False,False,False,False
100,185,13,105,4645,-5,13.0,True,False,False,True,False
60,226,16,78,4417,-18,26.666666666666668,False,False,False,False,False
176,85,12,158,1011,18,6.8181818181818175,False,True,False,False,False
189,145,8,178,7609,11,4.232804232804233,True,False,False,False,False
122,194,26,104,4145,18,21.311475409836063,False,True,False,True,False
51,185,0,60,1874,-9,0.0,False,False,True,False,False
57,284,24,58,8303,-1,42.10526315789473,False,True,False,False,True
188,99,16,170,1883,18,8.51063829787234,False,True,False,False,False
173,144,15,153,5650,20,8.670520231213873,False,False,False,False,True
102,247,17,114,8710,-12,16.666666666666664,True,False,False,False,True
59,230,1,57,7797,2,1.694915254237288,False,False,False,False,True
161,164,13,176,6439,-15,8.074534161490684,False,False,True,False,False
57,286,21,70,8008,-13,36.84210526315789,False,True,False,False,True
85,270,22,95,9544,-10,25.882352941176475,False,False,False,False,True
155,218,26,158,9162,-3,16.7741935483871,True,False,True,False,False
63,224,16,54,4487,9,25.396825396825395,False,False,False,False,True
135,183,2,127,8537,8,1.4814814814814816,False,False,False,True,False
198,85,1,193,3390,5,0.5050505050505051,False,True,False,True,False
99,192,7,94,5030,5,7.07070707070707,True,False,False,False,False
69,282,24,68,8492,1,34.78260869565217,False,True,False,True,False
136,203,28,142,4438,-6,20.588235294117645,False,True,False,True,False
184,89,1,202,3383,-18,0.5434782608695652,True,False,False,True,False
